ID,Last_Season,predicted_value,min_value,mean_value,max_value,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Montrell Johnson - 147141,2024,5.99,0.36,5.98,9.48,4,0.844757149,0.655469814,0.754425783,0.757149342,0.702678166,0.354251933,0.320944249,0.258939581,0.406905055,0.774852474,0.719019519,0.825692238,0.744439401,0.632773491,0.561675011,0.712252161,0.548447789,0.658513641,0.816613709,0.40944167,0.523831139,0.575578756,0.778483886,0.348202094,0.228774784,0.548447789,0.658513641,0,71.375,212,30.75,75.375,16.4,1.55,4.41,35.5,123,7.002,4.29,4.56
AJ Newberry - 172623,2024,5.83,3.15,5.24,7.56,1,0.168860645,0.604176123,0.24648207,0.91148434,0.24648207,0.936334698,0.833751883,0.862515413,0.742909988,0.153427145,0.453018611,0.1783931,0.762142533,0.18610985,0.864360492,0.667005592,0.718720602,0.537158984,0.320018157,0.743077621,0.429414435,0.937358148,0.445755788,0.956304051,0.918657855,0.718720602,0.537158984,1,71.075,218.4,30.4,73.725,20.4,1.59,4.572,34.9,116,7.108,4.278,4.478
Devin Roche - 172294,2024,5.74,3.58,6.16,8.72,2,0.147980027,0.997730368,0.985474353,0.194734453,0.868361325,0.504774898,0.535911602,0.511097411,0.627003699,0.181570586,0.998184294,0.984112574,0.404902406,0.892419428,0.554392353,0.595322827,0.565380997,0.658513641,0.176577394,0.991829324,0.968679074,0,0.744893327,0.432407829,0.476359939,0.565380997,0.658513641,0,70.5,218.2,31,74.45,19.6,1.558,4.59,34.4,120.8,7,4.158,4.524
JKoby Williams - 191359,2024,5.67,2.77,5.54,8.16,1,0.168860645,0.349977304,0.854743532,0.647753064,0.35179301,0.918599363,0.748869915,0.511097411,0.627003699,0.153427145,0.267362687,0.699500681,0.453472537,0.250567408,0.827947201,0.54956787,0.565380997,0.658513641,0.320018157,0.531547889,0.90376759,0.793463459,0.566500227,0.944014565,0.873919675,0.565380997,0.658513641,1,71.15,212.4,31.025,74.551,20.8,1.55,4.46,32.5,117.2,7.156,4.312,4.522
Jadan Baugh - 184417,2024,5.63,4.85,5.87,7.84,1,0.809804812,0.662732637,0.69450749,0.686336813,0.680889696,0.185538881,0.456554495,0.378545006,0.458076449,0.664548343,0.518837948,0.508851566,0.482523831,0.491148434,0.140646336,0.283172344,0.238005644,0.313264346,0.901044031,0.786654562,0.816159782,0.808443032,0.802088062,0.373236231,0.668022369,0.238005644,0.313264346,1,70.725,219.2,30.801,74.376,19,1.586,4.628,34.5,118.2,7.212,4.336,4.468
Durell Robinson - 172220,2024,5.56,-0.35,4.13,7.37,2,0.470267817,0.565138448,0.906491148,0.640944167,0.780753518,0.299226921,0.195881467,0.045622688,0.189272503,0.552428507,0.599636859,0.852473899,0.76123468,0.878801634,0.273554848,0.18200305,0.565380997,0.658513641,0.33499773,0.50703586,0.894235134,0.415796641,0.484793463,0.432407829,0.352821556,0.565380997,0.658513641,0,70.025,206,30.525,74,19,1.53,4.47,35.3,121,6.996,4.264,4.486
Jalen Buckley - 163158,2024,5.53,0.04,4.99,8.48,2,0.88833409,0.57512483,0.582387653,0.808896959,0.729005901,0.684856753,0.258663988,0.193588163,0.337237978,0.840671811,0.503404448,0.443486155,0.710394916,0.655469814,0.640418753,0.664972039,0.47130762,0.555032926,0.891965502,0.656377667,0.70857921,0.815251929,0.763050386,0.67728721,0.069140824,0.47130762,0.555032926,0,69.925,211,30.525,74.45,19.2,1.528,4.536,36.4,124,7.044,4.286,4.542
JaiDen Thomas - 174080,2024,5.5,0.12,4.65,7.66,2,0.82024512,0.70994099,0.613708579,0.927371766,0.650930549,0.306957708,0.079859367,0.17755857,0.119605425,0.777122106,0.628234226,0.430322288,0.963231956,0.542442124,0.230769231,0.087442806,0.141110066,0.131702728,0.840671811,0.764412165,0.760780754,0.728098048,0.726736269,0.507965407,0.190645653,0.141110066,0.131702728,0,70.05,216.2,30.426,73.076,21.6,1.526,4.522,34.8,120.4,7.11,4.268,4.546
TJ Harden - 162457,2024,5.49,5.35,8.96,16.34,3,0.701770313,0.842033591,0.66364049,0.436223332,0.600090785,0.627557981,0.907584129,0.930332922,0.91676942,0.757149342,0.965047662,0.848842488,0.469359964,0.768043577,0.796540737,0.982714794,0.565380997,0.658513641,0.380390377,0.692237857,0.548797095,0.283250113,0.389468906,0.398725535,0.132180986,0.565380997,0.658513641,1,69.975,206.6,30.1,73.45,17,1.55,4.554,36.1,120,7.03,4.326,4.52
DeSean Bishop - 174717,2024,5.37,2.7,4.76,7.22,1,0.470267817,0.565592374,0.78438493,0.491148434,0.93327281,0.112323784,0.526870919,0.562268804,0.511713933,0.376758965,0.415796641,0.599636859,0.344530186,0.817521562,0.098315885,0.336553127,0.327375353,0.334901223,0.684975034,0.709487063,0.867453473,0.705401725,0.955515207,0.274010014,0.725470259,0.327375353,0.334901223,1,70.375,211.2,30.651,73.676,19.2,1.54,4.52,31.8,119,7.17,4.366,4.45
Bryce Duke - 157656,2024,5.27,2.82,5.58,7.8,1,0.236949614,0.466636405,0.923740354,0,0.893327281,0.659390632,0.194876946,0.511097411,0.627003699,0.208806173,0.344530186,0.811620517,0,0.755787562,0.479289941,0.130147433,0.565380997,0.658513641,0.414434862,0.635043123,0.946890604,0,0.934180663,0.789713245,0.45043213,0.565380997,0.658513641,0,69.175,204.8,30.825,74.7,20,1.56,4.5,32.5,119.2,7.148,4.304,4.488
ReShaun Sanford - 173055,2024,5.14,-1.71,4.79,8.98,1,0.628234226,0.958238765,0.670449387,0.097140263,0.783931003,0.851296044,0.064791562,0.085696671,0.106658446,0.500226963,0.900590104,0.48524739,0.087607808,0.602814344,0.713245335,0.04778851,0.078080903,0.093132643,0.800726282,0.974580118,0.799364503,0.219246482,0.867453473,0.900318616,0.228266396,0.078080903,0.093132643,1,71.45,212.4,31.6,75.875,17.8,1.582,4.572,34.4,118,7.094,4.298,4.54
Kaytron Allen - 164158,2024,5.03,0.61,4.63,7.28,3,0.933726736,0.739900136,0.592827962,0.54561961,0.655469814,0.524783993,0.614264189,0.115289766,0.565351418,0.901951884,0.718565592,0.645483432,0.578302315,0.511575125,0.489303596,0.794611083,0.54374412,0.722483537,0.950522015,0.752610077,0.479346346,0.613708579,0.734453019,0.498862085,0.494153533,0.54374412,0.722483537,1,70.726,220.2,30.8,75.176,20.8,1.54,4.488,33.3,119,7.128,4.35,4.542
Jeremiah Cobb - 172443,2024,4.98,1.32,4.64,8.05,2,0.07444394,0.645029505,0.802088062,0.308669995,0.763504312,0.899499773,0.656956303,0.511097411,0.627003699,0.081706764,0.839763958,0.679527916,0.607353609,0.672265093,0.824305872,0.531265887,0.565380997,0.658513641,0.106218793,0.262369496,0.841125738,0,0.796187018,0.912608102,0.747330961,0.565380997,0.658513641,1,70.925,219.2,31.575,74.826,21.4,1.55,4.518,34.2,120.8,7.112,4.266,4.524
JaQuez Cross - 145108,2024,4.67,3.6,6.56,11.6,3,0.586926918,0.262369496,0.69314571,0.204720835,0.447117567,0.746248295,0.878955299,0.898273736,0.887792848,0.645483432,0.26963232,0.575578756,0.512936904,0.542442124,0.728720983,0.79562786,0.565380997,0.658513641,0,0.237857467,0.712664548,0,0.477984567,0.721893491,0.870360956,0.565380997,0.658513641,0,69.125,205.2,30.451,73.501,17.4,1.55,4.528,34,120.8,6.998,4.312,4.514
Justin Marshall - 173460,2024,4.62,-3.42,2.66,8.55,2,0.696777122,0.964593736,0.833408988,0.286881525,0.85882887,0.321509777,0.350075339,0.24352651,0.255240444,0.754879709,0.99228325,0.85882887,0.255106673,0.778937812,0.273554848,0.366039654,0.565380997,0.658513641,0.556513845,0.719019519,0.728098048,0.450748979,0.867453473,0.472917615,0.421453991,0.565380997,0.658513641,0,70.675,212.8,30.8,74.25,20.4,1.542,4.508,35.1,120.6,7.122,4.31,4.568
Drelyn Washington - 147143,2024,4.59,-1.06,4.4,7.89,3,0.486609169,0.728551975,0.876532002,0.495233772,0.909668634,0.436562074,0.665996986,0.537607891,0.540690506,0.481615978,0.778029959,0.897866546,0.684067181,0.906945075,0.599908967,0.609557702,0.565380997,0.658513641,0.599182932,0.404902406,0.696777122,0.37358148,0.786654562,0.367319071,0.525673615,0.565380997,0.658513641,0,69.75,201.6,30.25,73.7,17.2,1.542,4.504,35.8,121.6,7.144,4.29,4.482
Kanye Roberts - 157543,2024,4.55,-3.78,2.43,6.09,2,0.668633681,0.76123468,0.541534271,0.380390377,0.845665002,0.678035471,0.449522853,0.348335388,0.503082614,0.621425329,0.65592374,0.55197458,0.547889242,0.796640944,0.544833864,0.7061515,0.616180621,0.655691439,0.739900136,0.825238311,0.518837948,0.233318202,0.813436223,0.763768776,0.186070158,0.616180621,0.655691439,0,70,208.8,30.6,74.15,18.4,1.536,4.514,35.5,122.4,7.108,4.276,4.526
CJ Donaldson - 157372,2024,4.52,1.09,3.8,6.57,3,0.833862914,0.467090331,0.518384022,0.911030413,0.734906945,0.23783538,0.651933702,0.472256473,0.578298397,0.794825238,0.522923286,0.501134816,0.899228325,0.881071266,0.212562585,0.650228775,0.549388523,0.557855127,0.766681798,0.354516568,0.603268271,0.89468906,0.630049932,0.382339554,0.44077275,0.549388523,0.557855127,1,70.95,219.4,31.325,75.45,17.8,1.562,4.538,33.3,121.8,7.122,4.328,4.532
Herschel Turner - 191372,2024,4.5,-2.88,3.28,6.46,1,0.523831139,0.699954607,0.588288697,0.647753064,0.815705856,0.308776717,0.042189854,0.093711467,0.072749692,0.415796641,0.550612801,0.409895597,0.453472537,0.644121652,0.223031406,0.03202847,0.085606773,0.067732832,0.724920563,0.810258738,0.73944621,0.793463459,0.887880163,0.520710059,0.157092018,0.085606773,0.067732832,0,69.975,211.6,30.55,73.325,21.8,1.532,4.5,34.3,117.8,7.164,4.25,4.562
Josh McCray - 144799,2024,4.48,-4.14,2.5,5.46,3,0.598729006,0.641398094,0.310031775,0.645937358,0.783477077,0.756252842,0.380210949,0.297780518,0.408754624,0.592374035,0.642759873,0.468906037,0.862006355,0.815705856,0.855257169,0.434672089,0.322671684,0.37911571,0.367680436,0.509759419,0.189287335,0.312301407,0.729913754,0.460172963,0.338078292,0.322671684,0.37911571,1,70.675,217.2,30.725,74.7,20.2,1.538,4.59,35.5,121.2,7.082,4.262,4.552
Antwan Raymond - 190489,2024,4.46,3.54,4.5,4.96,1,0.65728552,0.658193373,0.691330005,0.935996369,0.62641852,0.361982719,0.216976394,0.369297164,0.315043157,0.521561507,0.51475261,0.503858375,0.812074444,0.451202905,0.264451525,0.141840366,0.231420508,0.248353716,0.816613709,0.783477077,0.813436223,0.954153427,0.769859283,0.571688666,0.478901881,0.231420508,0.248353716,1,70.525,214.2,30.851,73.676,21.8,1.576,4.558,33.3,116.2,7.224,4.34,4.506
Sedrick Alexander - 172605,2024,4.26,2.28,4.12,5.88,2,0.802541988,0.49160236,0.052201543,0.460735361,0.33499773,0.74306503,0.894525364,0.848951911,0.829223181,0.777122106,0.456196096,0.048570132,0.353608715,0.24648207,0.689121529,0.851042196,0.807149577,0.763875823,0.808896959,0.532909669,0.109850204,0.639128461,0.536087154,0.73736914,0.895271988,0.807149577,0.763875823,1,71.175,219.8,31.375,75.425,20,1.594,4.59,32.6,117,7.168,4.31,4.532
Justice Haynes - 172379,2024,4.07,1.14,4.3,8.04,2,0.28370404,0.64820699,0.891965502,0.952337721,0.823422606,0.191905412,0.683576092,0.683107275,0.688039457,0.4030867,0.51475261,0.940535633,0.891511575,0.768043577,0.352298589,0.565836299,0.565380997,0.658513641,0,0.759418974,0.683613255,0.954153427,0.802088062,0.023668639,0.749872903,0.565380997,0.658513641,1,72.15,222.4,31.975,76.975,20.4,1.586,4.562,34.9,125,7.114,4.294,4.508
Star Thomas - 156926,2024,4.04,-1.99,3.62,7.64,3,0.850658193,0.944620971,0.496595552,0.454834317,0.635950976,0.718053661,0.628327474,0.470406905,0.572749692,0.893781207,0.958238765,0.655469814,0.411257376,0.529732183,0.660446063,0.80833757,0.746942615,0.734713076,0.840671811,0.882886972,0.472083522,0.576940536,0.667725828,0.632225762,0.103711235,0.746942615,0.734713076,1,71.401,218.2,31.2,75.626,19.4,1.552,4.526,33.5,117.6,7.096,4.316,4.55
Jaivian Thomas - 176564,2024,3.97,2.48,4.04,5.85,1,0.65728552,0.431684067,0.691330005,0.883340899,0.62641852,0.317417008,0.03013561,0.175092478,0.064734895,0.521561507,0.322287789,0.503858375,0.70222424,0.451202905,0.230769231,0.02236909,0.135465663,0.061147695,0.816613709,0.605991829,0.813436223,0.918293236,0.769859283,0.53117888,0.118454499,0.135465663,0.061147695,1,69.925,202.4,30.475,72.25,23.8,1.556,4.488,33,116.6,7.236,4.324,4.534
Javen Jacobs - 157190,2024,3.9,1.52,3.9,6.18,1,0.151157512,0.744893327,0.892419428,0.932818883,0.680889696,0.816734879,0.093420392,0.055487053,0.161528977,0.139809351,0.601906491,0.759418974,0.804811621,0.491148434,0.653618571,0.063548551,0.058325494,0.138287865,0.292782569,0.842033591,0.928733545,0.952791648,0.802088062,0.878925808,0.290289781,0.058325494,0.138287865,0,70.425,210.2,31.075,74.925,23,1.55,4.518,34.7,119.2,7.082,4.244,4.466
Jobi Malary - 103979,2024,3.86,0.78,4,8.27,1,0.236949614,0.902859737,0.518837948,0.540172492,0.94098956,0.301500682,0.649924661,0.511097411,0.627003699,0.208806173,0.79845665,0.364956877,0.372673627,0.840217885,0.215748748,0.665988815,0.565380997,0.658513641,0.414434862,0.941443486,0.696777122,0.730821607,0.960508398,0.513427401,0.527707168,0.565380997,0.658513641,0,69.925,212,30.275,73.225,21.2,1.546,4.554,34.3,120,7.164,4.316,4.514
Shane Porter - 144592,2024,3.77,1.54,4.73,7.6,1,0.641398094,0.922832501,0.946890604,0.674080799,0.763504312,0.317417008,0.068307383,0.096794081,0.126387176,0.50703586,0.832501135,0.85746709,0.473899228,0.577848389,0.230769231,0.050330452,0.086547507,0.111947319,0.808896959,0.955515207,0.957784839,0.805265547,0.855651384,0.53117888,0.235383833,0.086547507,0.111947319,0,70.125,214.2,30.701,73.851,21.4,1.552,4.532,35.5,120.2,7.03,4.29,4.524
Omiri Wiggins - 183950,2024,3.72,-2.89,3.39,8.1,1,0.711302769,0.88697231,0.400817068,0.411257376,0.790285974,0.511141428,0.025615269,0.022811344,0.044389642,0.563322742,0.780299591,0.280980481,0.282342261,0.608715388,0.364588075,0.018810371,0.022577611,0.04233302,0.851566046,0.929641398,0.600998638,0.636404902,0.871084884,0.686845699,0.100152517,0.022577611,0.04233302,0,69.725,206.6,30.95,74.25,19.6,1.572,4.546,35,119.8,7.222,4.272,4.558
Jevyon Ducker - 130550,2024,3.67,-5.12,1.22,4.58,3,0.89605084,0.696323196,0.576940536,0.494325919,0.651838402,0.293769895,0.712204922,0.664611591,0.72811344,0.900590104,0.672265093,0.734906945,0.624148888,0.713572401,0.369594902,0.665988815,0.709313264,0.709313264,0.851566046,0.744893327,0.514298684,0.255106673,0.549704948,0.221210742,0.527707168,0.709313264,0.709313264,0,70.95,208.8,30.75,75.725,16.4,1.568,4.538,33.9,118.2,7.08,4.276,4.544
Landon Sims - 146065,2024,3.65,-0.62,3.28,6.87,2,0.410349523,0.682705402,0.645937358,0.120744439,0.408987744,0.906775807,0.903566047,0.919852035,0.834155364,0.363595098,0.70994099,0.59055833,0.104403087,0.622333182,0.840236686,0.811896289,0.852304798,0.683913452,0.58919655,0.621425329,0.676350431,0.258284158,0.199727644,0.915794265,0.94255211,0.852304798,0.683913452,0,70.5,205.2,30.476,73.551,16.2,1.522,4.498,35.4,121.2,7.188,4.358,4.5
Turbo Richard - 190199,2024,3.56,-0.33,3.7,7.39,1,0.313663187,0.780753518,0.65592374,0.411257376,0.35179301,0.955434288,0.658463084,0.511097411,0.627003699,0.270540172,0.631865638,0.472083522,0.282342261,0.250567408,0.90578061,0.458566345,0.565380997,0.658513641,0.531093963,0.864275987,0.788016341,0.636404902,0.566500227,0.969048703,0.817488561,0.565380997,0.658513641,1,70.2,207.2,30.5,74.45,19.6,1.508,4.408,33.9,120.6,7.182,4.29,4.498
Joe Jackson - 173106,2024,3.5,0.7,3.16,5.78,1,0.158420336,0.509305493,0.875170222,0.223785747,0.934634589,0.782173715,0.748367654,0.511097411,0.627003699,0.144802542,0.378574671,0.732637313,0.170222424,0.822514753,0.610377788,0.549059481,0.565380997,0.658513641,0.30549251,0.671811167,0.919655016,0.441216523,0.955969133,0.861174329,0.873411286,0.565380997,0.658513641,1,71.425,219.4,31.425,75.525,21.8,1.54,4.51,33.5,122.4,7.128,4.324,4.504
Braedon Sloan - 150238,2024,3.47,-4.04,1.76,4.47,1,0.868361325,0.453018611,0.094416704,0.240127099,0.335905583,0.835379718,0.924660974,0.884093711,0.882860666,0.733091239,0.33499773,0.077621425,0.183386291,0.241488879,0.692307692,0.810879512,0.752587018,0.736594544,0.928279619,0.620971403,0.216068997,0.464366773,0.549704948,0.891215294,0.966446365,0.752587018,0.736594544,0,70.225,212.6,30.801,74.401,19,1.632,4.666,35,117.4,7.15,4.278,4.542
Ashaad Clayton - 131674,2024,3.47,-1.88,3.39,7.09,3,0.203812982,0.797094871,0.913300045,0.183386291,0.90240581,0.697135061,0.681567052,0.707151665,0.552404439,0.270540172,0.856105311,0.971856559,0.282342261,0.895142987,0.773782431,0.578546009,0.565380997,0.658513641,0.21697685,0.565138448,0.65592374,0,0.778483886,0.552571689,0.762582613,0.565380997,0.658513641,0,70.2,212.6,31.4,75.075,18.2,1.562,4.574,34,120.6,7.016,4.242,4.504
Kevin Davis - 130517,2024,3.43,1.93,3.64,4.9,2,0.339990921,0.229686791,0.760780754,0.809350885,0.162505674,0.927239654,0.818181818,0.896424168,0.739827374,0.341806627,0.349523377,0.743985474,0.79845665,0.16432138,0.843878015,0.675648195,0.817497648,0.576669802,0.480254199,0.15660463,0.736268724,0.750340445,0.265546981,0.946745562,0.902389426,0.817497648,0.576669802,0,71.2,217.2,31.326,75.102,19.6,1.592,4.594,32.8,116.2,7.068,4.342,4.47
Jay Haynes - 170010,2024,3.35,1.96,4.34,6.46,1,0.203812982,0.296413981,0.898774399,0.880163414,0.692237857,0.227830832,0.612757408,0.644882861,0.565967941,0.181570586,0.226963232,0.770313209,0.696323196,0.505674081,0.165225307,0.413319776,0.380056444,0.369708373,0.367680436,0.464366773,0.932364957,0.916931457,0.810712665,0.423304506,0.78901881,0.380056444,0.369708373,1,71.75,223,30.675,74.525,22,1.58,4.546,34.1,122.8,7.15,4.342,4.512
Micah Welch - 183887,2024,3.16,-0.62,2.37,5.28,1,0.21561507,0.780753518,0.883340899,0.963231956,0.320018157,0.354251933,0.125565043,0.300246609,0.226880395,0.190649115,0.631865638,0.743985474,0.893781207,0.231956423,0.258989531,0.085917641,0.203198495,0.190968956,0.380390377,0.864275987,0.921924648,0.973218339,0.528370404,0.563950842,0.347737672,0.203198495,0.190968956,1,70.5,207,30.975,73.825,23.6,1.588,4.51,34.4,120.4,7.15,4.286,4.482
Jalen Dupree - 191053,2024,2.72,0.43,3.03,6.46,1,0,0.658193373,0.93191103,0.476168861,0.886064458,0.086857663,0.452536414,0.511097411,0.627003699,0,0.51475261,0.825692238,0.331820245,0.741715842,0.079198908,0.28113879,0.565380997,0.658513641,0,0.783477077,0.950522015,0.688606446,0.929187472,0.203459263,0.665988815,0.565380997,0.658513641,0,70.2,208.4,30.725,74.025,24.2,1.526,4.484,33.5,119.8,7.128,4.322,4.51
Tawee Walker - 158097,2024,2.7,1.45,2.88,4.83,2,0.856105311,0.934634589,0.279164775,0.796187018,0.522923286,0.262391996,0.601205424,0.401972873,0.535758323,0.84339537,0.961870177,0.221970041,0.684975034,0.3722197,0.364588075,0.710218607,0.507055503,0.621825024,0.824784385,0.807535179,0.429414435,0.808443032,0.697684975,0.243969049,0.361464159,0.507055503,0.621825024,1,70.801,218.8,30.125,74.326,21.6,1.53,4.556,32.1,115.8,7.126,4.318,4.492
Jacquez Stuart - 97125,2024,2.59,-0.44,3.77,8.94,4,0.59055833,0.358601906,0.709033137,0.359963686,0.66364049,0.717144156,0.460572577,0.277435265,0.432799014,0.664548343,0.579210168,0.73944621,0.509305493,0.878801634,0.786982249,0.867819014,0.565380997,0.658513641,0.431684067,0.180662733,0.476622787,0.361779392,0.560599183,0.329995448,0.103202847,0.565380997,0.658513641,0,71.375,208.6,31.251,75.326,16.2,1.53,4.486,36,124.2,7.058,4.29,4.516
Michel Dukes - 99591,2024,2.47,0.3,3.93,9.97,4,0.311847481,0.760326827,0.55333636,0.701316387,0.598729006,0.658026376,0.862882973,0.934648582,0.86621455,0.341806627,0.991829324,0.696323196,0.88833409,0.822514753,0.864360492,0.930350788,0.565380997,0.658513641,0.176577394,0.262369496,0.103495234,0.525646845,0.13481616,0.023668639,0.712252161,0.565380997,0.658513641,0,70.25,205.8,30.275,73.35,17.6,1.576,4.588,33.9,120.4,7.018,4.35,4.494
Matt Jones - 146805,2024,2.47,0.68,3.11,5.98,1,0.21561507,0.780753518,0.577394462,0.867907399,0.908760781,0.221464302,0.590155701,0.511097411,0.627003699,0.190649115,0.631865638,0.402178847,0.675896505,0.777122106,0.161583978,0.392475852,0.565380997,0.658513641,0.380390377,0.864275987,0.731275533,0.908760781,0.941443486,0.416477014,0.772241993,0.565380997,0.658513641,1,72.575,230,31.85,76.625,23,1.586,4.636,32.8,120,7.2,4.304,4.478
Tyler Crowe - 101219,2024,2.46,0.13,1.76,3.13,1,0.033590558,0.891965502,0.082614616,0.983204721,0.680889696,0.438381082,0.552486188,0.511097411,0.627003699,0.033136632,0.788470268,0.068542896,0.949614163,0.491148434,0.317250797,0.36095577,0.565380997,0.658513641,0.083522469,0.933726736,0.195188379,0.98592828,0.802088062,0.638598088,0.745805796,0.565380997,0.658513641,0,71.775,224.2,31.3,76.25,22.4,1.554,4.626,33.2,121.2,7.1,4.268,4.474
Rashod Dubinion - 157020,2024,2.36,-1.63,3.33,9.78,3,0.439854744,0.878347708,0.773490695,0.46981389,0.574670903,0.791723511,0.847312908,0.863131936,0.771270037,0.42623695,0.952337721,0.874716296,0.713572401,0.914207898,0.746472462,0.743263854,0.746001881,0.660395108,0.547435315,0.702678166,0.211529732,0.233318202,0.253290967,0.67728721,0.904422979,0.746001881,0.660395108,1,69.925,198.8,30.8,73.901,18.2,1.552,4.472,34,120.4,7.04,4.306,4.492
