ID,Last_Season,predicted_value,min_value,mean_value,max_value,Seasons,ContestedTile,Value,TotalNonSepSeasons,NonSepPercent,Slot_rate,best_Slot_rate,worst_Slot_rate,RR,TPRR,YPRR,TDPRR,ADOT,YAC,best_RR,best_TPRR,best_YPRR,best_TDPRR,best_ADOT,best_YAC,worst_RR,worst_TPRR,worst_YPRR,worst_TDPRR,worst_ADOT,worst_YAC,Strength_Power 5,Filter_NonSeparator,Filter_Solid,Filter_Gadget,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,WAR,athleticism_score
Oran Singleton - 145589,2024,10.97,7.06,17.67,32.75,1,32.77,78.54,0,0,0.667447307,0.840102745,0.451196019,0.788506575,0.765807963,0.513421005,0.429472167,0.192037471,0.477031166,0.941724193,0.795392519,0.600016054,0.639027131,0.347648098,0.631883127,0.340744903,0.260234388,0.370364424,0.431529941,0.109728688,0.329105795,0,0,1,0,73.825,200,32.225,78,15,1.522,4.482,38.7,128.2,7.258,4.43,4.476,0.733909899,70.232
Luke Floriea - 130491,2024,10.82,5.09,13.43,22.4,2,34.31,40.38,1,0.5,0.887227527,0.979370686,0.714400385,0.630877319,0.545847595,0.4545127,0.728517384,0.415600793,0.498468744,0.878632204,0.700192647,0.775806711,0.846283513,0.607721946,0.773799968,0.079065661,0.09849093,0.070235993,0,0.123454808,0.233263766,0,0,1,0,74.05,204.6,32.05,77.025,16.8,1.512,4.424,36.7,124.4,7.006,4.296,4.498,0.326181029,77.95
Bryant Wesco - 183206,2024,10.74,7.96,12.36,21.26,1,23.93,81.6,0,0,0.286074581,0.328303098,0.328303098,0.912808503,0.780399928,0.886326788,0.797694109,0.743289497,0.761484417,0.833520629,0.735992936,0.8441965,0.757585487,0.711350136,0.730935945,0.833520629,0.735992936,0.8441965,0.757585487,0.711350136,0.730935945,1,0,1,0,73.1,206.2,31.625,76.275,14.6,1.552,4.478,33.6,120.6,7.162,4.362,4.506,0.820498037,71.316
Dalvin Smith - 98019,2024,10.71,3.13,14.63,26.92,3,35.97,28.24,1,0.33,0.619708161,0.813051854,0.435944774,0.730318861,0.733381373,0.760043235,0.911187173,0.40947577,0.724734282,0.826858244,0.88521432,0.84162787,0.997672179,0.675389308,0.773799968,0.289452561,0.462674587,0.504816182,0.709022315,0.212393643,0.599293627,0,0,1,0,73.925,199.4,31.5,75.5,15.4,1.52,4.522,34.3,125,6.978,4.368,4.492,0.226573672,73.718
Raylen Sharpe - 144255,2024,10.67,4.25,16.32,29.93,1,34.66,72.03,1,1,0.814808143,0.769947022,0.769947022,0.91064673,0.722932805,0.674473068,0.576833003,0.172401369,0.457755359,0.830791459,0.680687109,0.63669931,0.573928399,0.185503291,0.465082678,0.830791459,0.680687109,0.63669931,0.573928399,0.185503291,0.465082678,0,0,0,1,72.35,204.4,31.875,76.425,16.6,1.52,4.488,36.7,128.4,7.07,4.336,4.458,0.814711717,76.958
JJ Jones - 143965,2024,10.52,0.95,11.68,27.4,2,52.6,22.28,0,0,0.088992974,0.184379515,0,0.958205729,0.174923437,0.610880922,0.493424608,0.838947937,0.323725455,0.991651951,0.538529459,0.829426874,0.759271151,0.90447905,0.700433456,0.087172901,0.081313212,0.219938995,0,0.71849414,0.072001926,1,0,1,0,72.675,195.2,32.05,77.15,14.8,1.544,4.564,34.7,125.6,7.074,4.378,4.454,0.131926018,67.76
Noah Smith - 104112,2024,10.41,4.4,14.87,30.08,2,62.99,65.9,2,1,0.889209152,0.930887783,0.809600257,0.880922356,0.88776797,0.739866691,0.606377229,0.083048099,0.602594127,0.902311768,0.900706373,0.823246107,0.775485632,0.173783914,0.644405201,0.661502649,0.721544389,0.51637502,0,0.045432654,0.514368277,0,0,0,1,68.925,182.8,29.925,72.425,12.2,1.528,4.42,36,123,6.98,4.244,4.44,0.658481091,69.13
Winston Wright - 99537,2024,10.4,8.1,15.87,30.27,3,49.76,66.48,1,0.33,0.887047379,0.955851662,0.801252207,0.641686183,0.774455053,0.644388398,0.734822554,0.070798054,0.681859124,0.904639589,0.7896131,0.79499117,0.918606518,0.321881522,0.763926794,0.034355434,0.368999839,0.173302296,0,0.010274522,0.514368277,0,0,0,1,72.575,203.8,31.1,74.55,14.8,1.526,4.502,38.1,125.8,7.038,4.222,4.498,0.603304402,73.644
Devin Voisin - 97427,2024,10.37,5.06,12.5,25.1,2,58.52,57.27,0,0,0.543685822,0.667924225,0.451196019,0.682039272,0.441722212,0.410376509,0.486759142,0.380471987,0.381733021,0.963236475,0.626424787,0.78150586,0.800931129,0.773559159,0.804222187,0.034355434,0.042061326,0.001605394,0,0.036442447,0.0026489,0,0,1,0,74.425,212,32.8,78.175,16.4,1.532,4.54,33.9,121,6.946,4.212,4.454,0.497497417,70.204
Jonathan Brady - 156940,2024,10.33,5.97,13.06,30.94,3,26.95,78.75,1,0.33,0.717708521,0.930887783,0.16383047,0.859845073,0.450189155,0.62295082,0.678436318,0.583318321,0.664745091,0.830791459,0.526970621,0.76216086,0.721464119,0.742575052,0.886899984,0.641274683,0.339540857,0.425028094,0.582196179,0.30333922,0.295633328,1,0,1,0,73.55,200.4,31.7,75.9,15,1.546,4.506,32.7,118,7.208,4.35,4.502,0.594624923,65.006
Miles Cross - 145887,2024,10.24,2.6,9.27,17.46,4,17.14,75.23,4,1,0.570167537,0.862497993,0.128832878,0.798955143,0.653395785,0.617726536,0.678796613,0.630336876,0.337056386,0.878632204,0.799245465,0.738722106,0.788409054,0.735832397,0.497832718,0.372531707,0.365227163,0.440841227,0,0.330390111,0.253812811,1,1,0,0,74.125,206.6,32.075,77.75,16,1.55,4.53,34.9,123,6.95,4.344,4.512,0.6588944,69.272
Matthew Coleman - 157831,2024,10.21,3.62,12.22,25.59,1,36.67,64.57,0,0,0.602594127,0.687028415,0.493979772,0.580075662,0.59448748,0.641686183,0.428030985,0.39128085,0.283912809,0.72411302,0.676031466,0.615187028,0.52183336,0.456895168,0.417563012,0.293867394,0.523278215,0.590704768,0,0.330390111,0.21030663,0,0,1,0,74.925,205.2,32.225,78.7,15.6,1.552,4.476,35,123,7.07,4.342,4.52,0.470839016,74.052
Latrell Caples - 128119,2024,10.19,4.3,10.59,19.04,2,39.71,70.33,1,0.5,0.679697352,0.76216086,0.527693049,0.715546748,0.697892272,0.746352009,0.752296883,0.451450189,0.182309494,0.836410339,0.729330551,0.800850859,0.788409054,0.587574249,0.586611013,0.057874458,0.56012201,0.610451116,0,0.200433456,0.053780703,0,0,1,0,72.8,197.8,31.625,77.225,17.6,1.548,4.428,34.8,124.6,7.124,4.352,4.428,0.615703658,70.934
Hank Beatty - 158198,2024,10.12,6.03,14.84,29.4,1,10.51,44.13,1,1,0.875517925,0.906325253,0.813051854,0.327868852,0.593586741,0.416141236,0.346063772,0.176004324,0.28139074,0.495585166,0.599133087,0.797559801,0.494381121,0.398218013,0.613260555,0.162867234,0.463557553,0.110451116,0,0.030903837,0.113501365,1,0,1,0,75.125,214.2,33.225,79.2,17.8,1.524,4.456,34.8,123.4,7.012,4.328,4.524,0.280510436,69.974
Chris Hunter - 166993,2024,9.99,1.98,15.04,32.14,1,31.89,85.43,0,0,0.419023599,0.459865147,0.459865147,0.831922176,0.546027743,0.422626554,0.650513421,0.208250766,0.621149342,0.744421255,0.521432012,0.408091186,0.634933376,0.220661422,0.599293627,0.744421255,0.521432012,0.408091186,0.634933376,0.220661422,0.599293627,1,0,0,1,73.225,192.4,31.725,76.425,15.4,1.522,4.43,37.3,125.8,7.174,4.302,4.488,0.559907006,75.978
Sahmir Hagans - 143854,2024,9.87,3.64,13.83,25.99,2,39.74,38.68,1,0.5,0.542064493,0.739444534,0.209263124,0.778598451,0.524590164,0.248423707,0.521347505,0.171680778,0.596469105,0.881602183,0.885856478,0.547038048,0.769706213,0.536041098,0.820918285,0.057874458,0.030502488,0.028495746,0,0.019746348,0.174185262,1,0,1,0,73.3,196,32.625,78.025,14.6,1.522,4.496,36.5,125.4,7.066,4.388,4.486,0.137299029,73.42
Blake Bohannon - 147988,2024,9.86,6.69,20.73,42.11,1,26.05,65.9,0,0,0.023959647,0.030984107,0.030984107,0.74779319,0.658259773,0.460817871,0,0.529994596,0.272383354,0.670974474,0.619120244,0.440841227,0,0.515813132,0.295633328,0.670974474,0.619120244,0.440841227,0,0.515813132,0.295633328,0,0,1,0,75.6,210.2,32.975,79.175,13.2,1.52,4.468,34.9,124.6,7.058,4.346,4.518,0.658481091,79.922
Jimmy Holiday - 124281,2024,9.8,3.44,11.23,22.88,1,56.99,23.73,0,0,0.121779859,0.311285921,0,0.518825437,0.443523689,0.78814628,0.539542425,0.639164115,0.398847055,0.791539573,0.951356558,0.996307594,0.985390913,0.883769465,0.845240006,0.017498796,0.009070477,0.001605394,0,0.321881522,0.0026489,0,0,1,0,72.75,199.8,32.5,78,14.8,1.558,4.558,35.5,125.8,7.074,4.378,4.458,0.246619136,66.63
Roc Taylor - 144283,2024,9.8,2.69,15.25,39.33,3,19.1,77.69,2,0.67,0.104665826,0.259190881,0.067747632,0.825797154,0.852819312,0.836065574,0.451089894,0.749594668,0.519185732,0.951196019,0.88521432,0.919168406,0.580510515,0.9181249,0.860972869,0.266736234,0.671616632,0.522154439,0,0.388184299,0.222347086,0,1,0,0,73.875,213,32.25,78.25,15.6,1.53,4.49,30.5,122,7.084,4.32,4.48,0.82938417,71.65
QuaVez Humphreys - 170501,2024,9.73,5.69,13.8,31.86,1,27.67,65.9,1,1,0.060349487,0.083079146,0.083079146,0.674112772,0.833723653,0.804359575,0.889929742,0.914069537,0.946496127,0.615106759,0.792904158,0.749799326,0.846765131,0.895890191,0.920532991,0.615106759,0.792904158,0.749799326,0.846765131,0.895890191,0.920532991,0,0,1,0,74.925,206.8,32.625,78.375,12.4,1.538,4.496,35.4,122.2,7.124,4.34,4.506,0.658481091,71.99
Junior Sherrill - 172627,2024,9.38,4.29,11.43,23.12,2,19.09,67.32,2,1,0.557557197,0.649943811,0.428720501,0.722032066,0.49882904,0.70906143,0.747432895,0.563682219,0.710502612,0.789211751,0.657007545,0.807432975,0.862899342,0.80052978,0.854310483,0.490367635,0.394605876,0.479129876,0.603146572,0.26769947,0.417563012,1,1,0,0,74.4,215,32.6,78.25,16.8,1.532,4.518,37.2,125.4,6.976,4.22,4.508,0.568586485,80.276
Miles Coleman - 190604,2024,9.34,1.36,11.5,29.24,1,53.7,62.92,1,1,0.824355972,0.778535881,0.778535881,0.705098181,0.841830301,0.76364619,0.580075662,0.1343902,0.829580256,0.636297961,0.798121689,0.711430406,0.577620806,0.146171135,0.794188473,0.636297961,0.798121689,0.711430406,0.577620806,0.146171135,0.794188473,0,0,0,1,72.4,199.4,31.3,75.35,14.2,1.542,4.466,35.2,122.2,7.038,4.268,4.474,0.547921058,70.97
Blair Conwright - 99538,2024,9.32,-5.84,10.02,29.44,4,36.42,54.11,1,0.25,0.491983426,0.841226521,0.091668004,0.626733922,0.218519186,0.414159611,0.644568546,0.678076022,0.530715186,0.851982662,0.556509873,0.734628351,0.860972869,0.899100979,0.740809119,0.079065661,0.091106117,0.103226842,0,0.456895168,0.072001926,0,0,1,0,74.1,203.8,31.675,76.85,15.2,1.506,4.41,36.5,124.4,7.04,4.32,4.47,0.331760694,86.126
Mikey Matthews - 174168,2024,9.32,3.4,14.23,26.15,2,55.27,67.81,2,1,0.829940551,0.835928721,0.755578745,0.718789407,0.763826338,0.460817871,0.297604035,0.087191497,0.552513061,0.721464119,0.840423824,0.547038048,0.403114465,0.130036924,0.671857441,0.570075454,0.605795473,0.334323326,0,0.072884893,0.391234548,1,0,0,1,71.925,191.8,30.775,73.625,13.4,1.518,4.462,33.5,119.6,7.094,4.288,4.438,0.474145485,67.604
Solomon Lewis - 145250,2024,9.31,2.76,9.95,20.31,1,75.56,10.27,0,0,0.40154927,0.495585166,0.36611013,0.297784183,0.668528193,0.836245721,0.879661322,0.956944695,0.746892452,0.462995665,0.861454487,0.891635897,0.886017017,0.988762241,0.773799968,0.026810082,0.569674105,0.615187028,0,0.684620324,0.644405201,0,0,1,0,71.625,192.4,30.975,74.126,12.2,1.554,4.526,33.6,120.4,6.968,4.288,4.45,0.223267204,71.416
Austin Bolt - 128118,2024,8.97,-0.04,11.7,23.56,1,0.77,18.93,1,1,0.429652315,0.521191202,0.392518863,0.404071338,0.801116916,0.753557917,0.960187354,0.950639524,0.727976941,0.462995665,0.859206935,0.815058597,0.950473591,0.983303901,0.845240006,0.32509231,0.533552737,0.562449831,0.899983946,0.742575052,0.465082678,0,0,1,0,74.125,204.2,31.875,76.225,15.4,1.52,4.472,33.4,121.4,7.072,4.346,4.556,0.248479025,75.336
Nic Trujillo - 175742,2024,8.91,3.76,13.75,31.24,1,6.87,42.62,1,1,0.569266799,0.599614705,0.599614705,0.696631238,0.564943253,0.579715367,0.376869033,0.974599171,0.080345884,0.630518542,0.537084604,0.547038048,0.427917804,0.968213196,0.093433938,0.630518542,0.537084604,0.547038048,0.427917804,0.968213196,0.093433938,0,0,1,0,75.75,216.4,33.675,80.225,16,1.524,4.456,34.8,123.4,7.012,4.328,4.542,0.45843976,69.422
Carl Chester - 162627,2024,8.91,6.24,10.52,21.01,2,6.64,76.43,2,1,0.208430913,0.324289613,0.157890512,0.699333453,0.55971897,0.776616826,0.586020537,0.869392902,0.457755359,0.685101943,0.821881522,0.855675068,0.683576818,0.845962434,0.613260555,0.575935142,0.268582437,0.542382405,0.449510355,0.842109488,0.310483224,0,1,0,0,74.775,210,32.975,79.5,18.2,1.548,4.49,37.6,127,6.882,4.274,4.476,0.593591651,76.996
Kaedin Robinson - 144468,2024,8.72,-3.31,10.48,29.47,3,21.45,75.18,2,0.67,0.649072239,0.827580671,0.46716969,0.794271302,0.777157269,0.769050622,0.784543326,0.865970095,0.629796433,0.938834484,0.81979451,0.887542142,0.908010917,0.975999358,0.820918285,0.185021673,0.089259913,0.130358003,0.45617274,0.525846845,0.359768823,0,1,0,0,74.275,208.4,32.425,77.475,17,1.54,4.55,34.3,121.8,7.162,4.404,4.544,0.793013019,66.758
Nyziah Hunter - 176556,2024,8.38,3.95,14.51,38.63,1,12.91,79.91,1,1,0.29328049,0.335607642,0.335607642,0.896234913,0.512159971,0.788326428,0.813006665,0.529994596,0.362096919,0.81136619,0.493498154,0.734628351,0.776448868,0.515813132,0.377588698,0.81136619,0.493498154,0.734628351,0.776448868,0.515813132,0.377588698,1,0,1,0,73,198.2,32,76.925,19,1.532,4.444,36,127,6.902,4.3,4.474,0.825457739,79.084
Tony Johnson - 145189,2024,8.25,-0.63,8.15,17.59,2,53.75,38.49,1,0.5,0.705998919,0.735992936,0.588617756,0.882363538,0.372905783,0.486578995,0.773734462,0.214736084,0.495586381,0.92623214,0.635174185,0.557071761,0.818028576,0.330390111,0.548242093,0.561004977,0.19136298,0.329426874,0.604109809,0.151468936,0.391234548,1,0,0,1,73.8,207.8,33.1,79,13,1.568,4.608,33.3,123.6,7.016,4.292,4.47,0.140605497,64.924
Ayden Greene - 174784,2024,8.22,1.95,9.15,21.83,1,50.15,24.49,0,0,0.563682219,0.656445657,0.443971745,0.506395244,0.233831742,0.324626193,0.473968654,0.237794992,0.602594127,0.547921015,0.604029539,0.610451116,0.661502649,0.467410499,0.763926794,0.411944132,0.01910419,0.088698025,0,0.105474394,0.359768823,1,0,1,0,72.425,192,31.825,76.725,13,1.546,4.558,34.3,125.4,7.016,4.344,4.454,0.125519735,66.418
Rico Flores - 171083,2024,8.05,2.02,10.18,25.86,2,18.77,78.23,1,0.5,0.511799676,0.635896613,0.447182533,0.634660422,0.723653396,0.719870294,0.398486759,0.642406774,0.871194379,0.653636218,0.719136298,0.699309681,0.545593193,0.627709103,0.854310483,0.425509713,0.503291058,0.610451116,0.420532991,0.607721946,0.794188473,1,0,1,0,74.25,209.2,32.05,77.25,17,1.542,4.564,33.3,120.8,7.036,4.27,4.528,0.412562513,67.946
KeyShawn Smith - 143950,2024,7.96,0.65,12.12,25.29,3,24.56,43.05,3,1,0.1936588,0.306469738,0.200995344,0.865970095,0.30120699,0.527652675,0.652314898,0.891370924,0.491262836,0.958661101,0.43979772,0.615187028,0.749799326,0.932332638,0.712955531,0.529137903,0.209423664,0.271873495,0.495504896,0.607721946,0.198988602,0,1,0,0,73.675,199.6,32.075,76.425,15.8,1.52,4.432,34.5,122.6,6.998,4.328,4.526,0.204048357,75.498
Hal Presley - 144507,2024,7.78,-2.28,11.5,26.81,2,26.03,21.48,0,0,0.235092776,0.423342431,0.173141756,0.853359755,0.421545667,0.478832643,0.531075482,0.732480634,0.234732481,0.925429443,0.681168727,0.581072403,0.617274041,0.80052978,0.479932573,0.538850538,0.216647937,0.289051212,0,0.525846845,0.085647777,1,0,1,0,74.725,209.8,32.35,77.075,15.4,1.514,4.476,35.2,124,7.1,4.378,4.544,0.113120479,79.544
Kwazi Gilmer - 184979,2024,7.76,-5.38,9.96,26.72,1,35.23,56.04,0,0,0.666186273,0.65837213,0.65837213,0.87587822,0.357052783,0.410376509,0.462078905,0.327688705,0.327688705,0.785519345,0.363621769,0.397254776,0.490367635,0.338497351,0.3441965,0.785519345,0.363621769,0.397254776,0.490367635,0.338497351,0.3441965,1,0,1,0,74.1,203.8,31.675,76.85,14,1.508,4.412,37.2,126.2,7.04,4.32,4.464,0.406776193,86.126
Mario Craver - 184754,2024,7.74,3.01,12.23,28.29,1,17.41,79.19,1,1,0.354350567,0.395087494,0.395087494,0.711223203,0.415420645,0.716627635,0.754999099,0.956224104,0.558998379,0.643602504,0.415475999,0.671536362,0.719216568,0.946139027,0.548242093,0.643602504,0.415475999,0.671536362,0.719216568,0.946139027,0.548242093,1,0,1,0,73.075,201.4,31.825,77,18,1.534,4.514,35.8,125.4,7.036,4.308,4.488,0.519609423,73.45
Mazeo Bennett - 184488,2024,7.71,1.71,12.47,25.97,1,55.85,65.71,0,0,0.821113313,0.774923744,0.774923744,0.789587462,0.280129706,0.499189335,0.69014592,0.198702936,0.420284633,0.708781506,0.296997913,0.473992615,0.665997752,0.212393643,0.431931289,0.708781506,0.296997913,0.473992615,0.665997752,0.212393643,0.431931289,1,0,0,1,72,191.2,30.55,73.275,13,1.516,4.49,34.5,123,7.098,4.274,4.466,0.328867535,66.188
Isaiah Sategna - 163642,2024,7.65,0,10.15,19.51,1,43.53,22.24,0,0,0.901639344,0.890110772,0.853266977,0.815708881,0.208430913,0.369482976,0.414880202,0.349666727,0.398847055,0.923824049,0.27877669,0.440841227,0.744662065,0.525846845,0.431931289,0.468775084,0.217129555,0.282388826,0.37694654,0.212393643,0.377588698,1,0,1,0,73,193.8,31.8,76.6,12,1.518,4.494,36.2,127,7.058,4.37,4.456,0.185449473,73.354
Bryce Kirtz - 97424,2024,7.4,1.6,13.11,27.15,3,27.63,37.36,2,0.67,0.278508377,0.527693049,0.133247712,0.734462259,0.6126824,0.556116015,0.363357954,0.650333273,0.18735363,0.917402472,0.816503452,0.815058597,0.692888104,0.836570878,0.391234548,0.32509231,0.136378231,0.202440199,0,0.407770108,0.085647777,1,1,0,0,74.575,203.8,32.05,76.5,16.8,1.514,4.478,34.5,124.2,6.998,4.308,4.522,0.360278983,74.778
Nick Marsh - 183541,2024,7.39,2.51,10.2,25.95,1,38.89,79.31,0,0,0.178706539,0.214641194,0.214641194,0.899297424,0.629796433,0.862907584,0.590344082,0.51702396,0.537200504,0.814576979,0.591908814,0.815058597,0.585567507,0.505618879,0.529780061,0.814576979,0.591908814,0.815058597,0.585567507,0.505618879,0.529780061,1,0,1,0,72.95,197.2,31.425,76.65,18.2,1.546,4.556,36.8,123.6,7.098,4.34,4.514,0.743415995,61.384
Quincy Skinner - 146965,2024,7.37,-3.19,7.73,19.99,3,25.6,38.79,1,0.33,0.294181229,0.458741371,0.104832236,0.530895334,0.490001801,0.371644749,0.777337417,0.783462439,0.174382994,0.738641837,0.575453524,0.620725638,0.835045754,0.994702199,0.329105795,0.026810082,0.047921015,0.001605394,0,0.200433456,0.0026489,1,0,1,0,74.6,208,32.3,77.45,15.8,1.54,4.516,33.9,124.2,6.998,4.328,4.534,0.266044637,69.67
Cole Turner - 156239,2024,7.35,-3.25,10.7,30.14,1,18.27,20.46,1,1,0.216717709,0.336972227,0.176272275,0.341019636,0.335795352,0.624031706,0.491262836,0.757160872,0.343721852,0.538850538,0.483464441,0.900224755,0.670492856,0.962353508,0.514368277,0.124016696,0.296034677,0.181489806,0,0.338497351,0.187429764,1,0,1,0,74.725,209.8,32.35,77.075,15.4,1.506,4.442,34.2,123.8,7.072,4.378,4.544,0.218100847,79.544
Sean Brown - 111094,2024,7.31,-1.27,12.07,29.06,1,26.81,94.19,1,1,0.18969555,0.341788409,0.085728046,0.525130607,0.779138894,0.466762745,0.328229148,0.973518285,0.116375428,0.681168727,0.805747311,0.791940921,0.413469257,0.992133569,0.139187671,0.243458019,0.35784235,0.092229892,0,0.787445818,0.119762402,0,0,1,0,73.475,205.2,31.5,75.975,13.6,1.52,4.484,35.5,124.2,7.086,4.306,4.504,0.517336226,78.886
John Adams - 155846,2024,7.29,-2.92,8.61,24.55,2,22.42,31.11,1,0.5,0.338857863,0.449349815,0.283191524,0.471266438,0.542785084,0.513421005,0.670149523,0.400648532,0.255989912,0.525445497,0.686225718,0.552095039,0.840423824,0.557071761,0.3441965,0.382164071,0.411061166,0.425028094,0.475919088,0.259190881,0.222347086,0,0,1,0,74.6,208,32.3,77.45,15,1.54,4.516,33.9,124.2,6.998,4.328,4.534,0.37660467,69.67
Jeremiah Webb - 104838,2024,7.2,-0.94,11.74,37.28,1,25.87,84.42,1,1,0.375607999,0.495585166,0.352223471,0.489461358,0.666186273,0.869212754,0.835705278,0.977121239,0.435957485,0.74040777,0.745143683,0.960186226,0.826697704,0.997431369,0.751003371,0.224193289,0.053218815,0.26224113,0.658853749,0.725798684,0.053780703,0,0,1,0,73.025,199.2,31.85,76.25,13.8,1.544,4.484,33.4,119.4,7.22,4.33,4.494,0.563626782,72.256
Mike BrownStephens - 97191,2024,7.17,4.6,9.5,20.6,4,16.51,37.82,4,1,0.203386777,0.268181088,0.212473912,0.840569267,0.637542785,0.534318141,0.643847955,0.92884165,0.290037831,0.847808637,0.717129555,0.630036924,0.666479371,0.925349173,0.514368277,0.645368438,0.506983464,0.375180607,0.571600578,0.892518863,0.15299406,0,1,0,0,75.475,208.4,33.05,79.175,17.8,1.536,4.476,34.5,122.6,7.012,4.328,4.554,0.39789006,69.708
Money Parks - 131870,2024,7.17,0.96,12.31,27.62,2,52.02,6.06,0,0,0.466942893,0.554984749,0.420211912,0.667087011,0.488740767,0.434516303,0.61106107,0.730499009,0.435417042,0.886819714,0.932653716,0.84162787,0.982420934,0.961149462,0.785358806,0.034355434,0.354471023,0.088698025,0.452480334,0.338497351,0.0026489,1,0,1,0,73.4,199,32.175,76.925,13.2,1.518,4.45,36,126,7.18,4.406,4.432,0.069723083,77.62
Isaiah Horton - 162735,2024,7.15,3.42,13.85,28.05,2,34.63,79.47,1,0.5,0.122680598,0.190480013,0.109006261,0.761484417,0.701675374,0.624572149,0.715546748,0.370563862,0.491623131,0.835045754,0.798603307,0.74594638,0.757264408,0.427676995,0.644405201,0.507224274,0.266816503,0.3908332,0.487237117,0.321881522,0.329105795,1,0,1,0,74.1,198.2,32.4,77.925,16,1.522,4.526,37.3,125.6,7.232,4.37,4.496,0.525395743,69.586
Gabriel Benyard - 147969,2024,7.12,-0.87,9.45,23.1,1,75.88,65.9,1,1,0.310754819,0.34965484,0.34965484,0.412898577,0.928121059,0.523509278,0,0.186272744,0.537200504,0.406164713,0.894846685,0.499036764,0,0.200433456,0.529780061,0.406164713,0.894846685,0.499036764,0,0.200433456,0.529780061,0,0,0,1,72.85,200.2,31.05,75.55,14.4,1.524,4.546,35.1,121,6.828,4.268,4.43,0.658481091,67.326
Christan Horn - 122243,2024,7.02,1.59,10.03,28.27,3,21.99,62.84,2,0.67,0.153305711,0.245304222,0.112297319,0.609800036,0.579895514,0.66006125,0.705818771,0.910286435,0.849936948,0.762080591,0.69947022,0.833119281,0.875341146,0.985150104,0.993498154,0.232380799,0.36057152,0.130358003,0,0.547680205,0.119762402,0,1,0,0,74,212.6,32.925,78.325,17.6,1.536,4.518,34.4,120.4,7.074,4.322,4.556,0.498530688,72.17
Dean Patterson - 145224,2024,6.98,1.39,11.36,23.07,3,40.84,53.91,1,0.33,0.477751756,0.540696741,0.471825333,0.856422266,0.683660602,0.649612682,0.582237435,0.514682039,0.601513241,0.870765773,0.820918285,0.78150586,0.849253492,0.568148981,0.700433456,0.606758709,0.405281747,0.48362498,0,0.437951517,0.465082678,0,0,1,0,74.45,202.8,32.15,77.525,15.6,1.516,4.428,35.2,123,6.984,4.186,4.458,0.578919198,73.72
Kenny Johnson - 175419,2024,6.87,3.45,11.29,27.6,2,39.58,50.74,0,0,0.43559719,0.537164874,0.370685503,0.824175824,0.523689425,0.384255089,0.492343722,0.747613043,0.241217799,0.932172098,0.695858083,0.488601702,0.514689356,0.71849414,0.417563012,0.465885375,0.43979772,0.257344678,0.513164232,0.711350136,0.15299406,1,0,1,0,74.45,202.8,32.15,77.525,15.2,1.524,4.46,35.4,122.4,6.986,4.328,4.474,0.288569952,73.72
Omari Evans - 164168,2024,6.81,2.05,8.55,16.39,1,55.85,26.46,0,0,0.427310395,0.532589501,0.389147536,0.478652495,0.2095118,0.427310395,0.845253108,0.964150603,0.248964151,0.691603789,0.331674426,0.676914432,0.860410981,0.977685022,0.391234548,0.278856959,0.063252528,0.193690801,0.652512442,0.83055065,0.15299406,1,0,1,0,72.75,199.8,32.5,78,14.8,1.558,4.558,35.5,125.8,7.074,4.378,4.458,0.136679066,66.63
Traylon Ray - 176206,2024,6.76,-0.32,9.38,27.3,2,50.87,31.9,1,0.5,0.496847415,0.60924707,0.345962434,0.700954783,0.577913889,0.749054224,0.823995676,0.855701675,0.700234192,0.634451758,0.719778456,0.791940921,0.831433617,0.842109488,0.785358806,0.630518542,0.359929363,0.586209664,0.728768663,0.813051854,0.529780061,1,0,1,0,72.5,196.6,32.275,77.575,13,1.546,4.558,34.3,125.4,7.016,4.344,4.456,0.465879314,65.288
Bru McCoy - 71345,2024,6.39,0.4,7.22,17.53,4,37.34,67.14,1,0.25,0.148441722,0.252127147,0.059239043,0.778058008,0.59845073,0.681859124,0.570347685,0.46009728,0.571969015,0.938834484,0.664472628,0.661984267,0.72684219,0.607721946,0.751003371,0.452239525,0.495023278,0.600016054,0.484989565,0.368999839,0.391234548,1,0,1,0,74.5,209,32.125,78.5,15,1.556,4.532,34.6,126.2,7.202,4.488,4.5,0.517542881,70.01
Horatio Fields - 144188,2024,6.09,1.92,12.5,29.25,1,3.26,46.92,1,1,0.47667087,0.566302777,0.435944774,0.678976761,0.595027923,0.644748694,0.599891911,0.67591425,0.200144118,0.907529298,0.968052657,0.749799326,0.618718895,0.725798684,0.295633328,0.064857923,0.501926473,0.430727244,0,0.547680205,0.165275325,1,0,1,0,75.775,212.4,33.85,80.875,16.4,1.52,4.442,35.2,124.8,6.912,4.272,4.54,0.457199835,72.058
Trey Goodman - 149142,2024,6.02,-2.61,9.18,24.22,1,34.57,14.06,0,0,0.456854621,0.541659978,0.427034837,0.755359395,0.552332913,0.323004864,0.295081967,0.560619708,0.362096919,0.927516455,0.59841066,0.402472307,0.702921817,0.764809761,0.391234548,0.293867394,0.515010435,0.2403275,0,0.30333922,0.359768823,0,0,1,0,75,208.2,32.675,78,13.8,1.52,4.462,34.9,124,7.18,4.406,4.504,0.20177516,81.01
